,index,start_datetime,end_datetime,origin,duration
4085,5237,1812535104.483,1812535367.109,Murmansk2-KinoSat_110508,262.62599992752075
4086,5238,1812535104.483,1812535367.109,Murmansk1-KinoSat_110508,262.62599992752075
4087,5239,1812535367.109,1812535702.448,Murmansk2-KinoSat_110508,335.33899998664856
4088,5240,1812535367.109,1812535702.448,Murmansk1-KinoSat_110508,335.33899998664856
4089,5242,1812535818.429,1812536318.429,Anadyr2-KinoSat_110508,500.0
4090,5242,1812536318.429,1812536527.04,Anadyr2-KinoSat_110508,208.61100006103516
4092,5245,1812541221.951,1812541366.646,Murmansk1-KinoSat_110508,144.6949999332428
4091,5244,1812541221.951,1812541366.646,Murmansk2-KinoSat_110508,144.6949999332428
4093,5247,1812541568.646,1812541722.629,Anadyr2-KinoSat_110508,153.98300004005432
4094,5250,1812541722.629,1812542222.629,Magadan1-KinoSat_110508,500.0
4096,5251,1812541722.629,1812542222.629,Magadan2-KinoSat_110508,500.0
4098,5252,1812541722.629,1812542222.629,Anadyr2-KinoSat_110508,500.0
4095,5250,1812542222.629,1812542344.972,Magadan1-KinoSat_110508,122.34299993515015
4097,5251,1812542222.629,1812542344.972,Magadan2-KinoSat_110508,122.34299993515015
4099,5252,1812542222.629,1812542344.972,Anadyr2-KinoSat_110508,122.34299993515015
4100,5253,1812542344.972,1812542404.246,Magadan1-KinoSat_110508,59.27400016784668
4101,5254,1812542344.972,1812542404.246,Magadan2-KinoSat_110508,59.27400016784668
4102,5256,1812547323.06,1812547460.396,Anadyr2-KinoSat_110508,137.33599996566772
4105,5261,1812547460.396,1812547496.667,Anadyr2-KinoSat_110508,36.271000146865845
4103,5259,1812547460.396,1812547496.667,Magadan1-KinoSat_110508,36.271000146865845
4104,5260,1812547460.396,1812547496.667,Magadan2-KinoSat_110508,36.271000146865845
4106,5262,1812547496.667,1812547713.119,Magadan1-KinoSat_110508,216.45199990272522
4107,5263,1812547496.667,1812547713.119,Norilsk-KinoSat_110508,216.45199990272522
4108,5264,1812547496.667,1812547713.119,Magadan2-KinoSat_110508,216.45199990272522
4109,5265,1812547496.667,1812547713.119,Anadyr2-KinoSat_110508,216.45199990272522
4110,5266,1812547713.119,1812548041.563,Magadan1-KinoSat_110508,328.44400000572205
4111,5267,1812547713.119,1812548041.563,Magadan2-KinoSat_110508,328.44400000572205
4112,5268,1812547713.119,1812548041.563,Anadyr2-KinoSat_110508,328.44400000572205
4113,5269,1812548041.563,1812548235.423,Magadan1-KinoSat_110508,193.8600001335144
4114,5270,1812548041.563,1812548235.423,Magadan2-KinoSat_110508,193.8600001335144
4115,5272,1812553060.268,1812553195.336,Anadyr2-KinoSat_110508,135.0680000782013
4116,5273,1812553195.336,1812553222.303,Norilsk-KinoSat_110508,26.967000007629395
4117,5274,1812553195.336,1812553222.303,Anadyr2-KinoSat_110508,26.967000007629395
4118,5278,1812553222.303,1812553448.172,Magadan1-KinoSat_110508,225.86899995803833
4119,5279,1812553222.303,1812553448.172,Norilsk-KinoSat_110508,225.86899995803833
4120,5280,1812553222.303,1812553448.172,Magadan2-KinoSat_110508,225.86899995803833
4121,5281,1812553222.303,1812553448.172,Anadyr2-KinoSat_110508,225.86899995803833
4122,5282,1812553448.172,1812553585.546,Magadan1-KinoSat_110508,137.37400007247925
4123,5283,1812553448.172,1812553585.546,Norilsk-KinoSat_110508,137.37400007247925
4124,5284,1812553448.172,1812553585.546,Magadan2-KinoSat_110508,137.37400007247925
4125,5285,1812553448.172,1812553585.546,Anadyr2-KinoSat_110508,137.37400007247925
4126,5286,1812553448.172,1812553585.546,Irkutsk-KinoSat_110508,137.37400007247925
4132,5292,1812553585.546,1812553657.415,Irkutsk-KinoSat_110508,71.86899995803833
4131,5291,1812553585.546,1812553657.415,Anadyr2-KinoSat_110508,71.86899995803833
4130,5290,1812553585.546,1812553657.415,Magadan2-KinoSat_110508,71.86899995803833
4127,5287,1812553585.546,1812553657.415,Magadan1-KinoSat_110508,71.86899995803833
4128,5288,1812553585.546,1812553657.415,Norilsk-KinoSat_110508,71.86899995803833
4129,5289,1812553585.546,1812553657.415,Novosib-KinoSat_110508,71.86899995803833
4133,5293,1812553657.415,1812553794.601,Magadan1-KinoSat_110508,137.18600010871887
4134,5294,1812553657.415,1812553794.601,Norilsk-KinoSat_110508,137.18600010871887
4135,5295,1812553657.415,1812553794.601,Novosib-KinoSat_110508,137.18600010871887
4136,5296,1812553657.415,1812553794.601,Magadan2-KinoSat_110508,137.18600010871887
4137,5297,1812553657.415,1812553794.601,Irkutsk-KinoSat_110508,137.18600010871887
4141,5301,1812553794.601,1812553845.984,Irkutsk-KinoSat_110508,51.382999897003174
4140,5300,1812553794.601,1812553845.984,Magadan2-KinoSat_110508,51.382999897003174
4138,5298,1812553794.601,1812553845.984,Magadan1-KinoSat_110508,51.382999897003174
4139,5299,1812553794.601,1812553845.984,Novosib-KinoSat_110508,51.382999897003174
4142,5302,1812553845.984,1812553909.328,Magadan1-KinoSat_110508,63.34400010108948
4143,5303,1812553845.984,1812553909.328,Magadan2-KinoSat_110508,63.34400010108948
4144,5304,1812553845.984,1812553909.328,Irkutsk-KinoSat_110508,63.34400010108948
4145,5307,1812553909.328,1812554147.131,Irkutsk-KinoSat_110508,237.80299997329712
4146,5308,1812558746.958,1812558951.125,Anadyr2-KinoSat_110508,204.1670000553131
4147,5309,1812558951.125,1812558987.606,Norilsk-KinoSat_110508,36.48099994659424
4148,5310,1812558951.125,1812558987.606,Anadyr2-KinoSat_110508,36.48099994659424
4152,5317,1812558987.606,1812559182.432,Anadyr2-KinoSat_110508,194.82599997520447
4151,5316,1812558987.606,1812559182.432,Magadan2-KinoSat_110508,194.82599997520447
4150,5315,1812558987.606,1812559182.432,Norilsk-KinoSat_110508,194.82599997520447
4149,5314,1812558987.606,1812559182.432,Magadan1-KinoSat_110508,194.82599997520447
4153,5318,1812559182.432,1812559193.324,Magadan1-KinoSat_110508,10.891999959945679
4154,5319,1812559182.432,1812559193.324,Norilsk-KinoSat_110508,10.891999959945679
4155,5320,1812559182.432,1812559193.324,Magadan2-KinoSat_110508,10.891999959945679
4156,5321,1812559182.432,1812559193.324,Anadyr2-KinoSat_110508,10.891999959945679
4157,5322,1812559182.432,1812559193.324,Irkutsk-KinoSat_110508,10.891999959945679
4162,5327,1812559193.324,1812559260.485,Anadyr2-KinoSat_110508,67.16100001335144
4163,5328,1812559193.324,1812559260.485,Irkutsk-KinoSat_110508,67.16100001335144
4161,5326,1812559193.324,1812559260.485,Magadan2-KinoSat_110508,67.16100001335144
4159,5324,1812559193.324,1812559260.485,Norilsk-KinoSat_110508,67.16100001335144
4158,5323,1812559193.324,1812559260.485,Magadan1-KinoSat_110508,67.16100001335144
4160,5325,1812559193.324,1812559260.485,Novosib-KinoSat_110508,67.16100001335144
4164,5329,1812559260.485,1812559461.52,Magadan1-KinoSat_110508,201.0350000858307
4165,5330,1812559260.485,1812559461.52,Norilsk-KinoSat_110508,201.0350000858307
4166,5331,1812559260.485,1812559461.52,Novosib-KinoSat_110508,201.0350000858307
4167,5332,1812559260.485,1812559461.52,Magadan2-KinoSat_110508,201.0350000858307
4168,5333,1812559260.485,1812559461.52,Irkutsk-KinoSat_110508,201.0350000858307
4169,5338,1812559461.52,1812559697.286,Norilsk-KinoSat_110508,235.76600003242493
4170,5339,1812559461.52,1812559697.286,Novosib-KinoSat_110508,235.76600003242493
4171,5340,1812559461.52,1812559697.286,Irkutsk-KinoSat_110508,235.76600003242493
4173,5342,1812559697.286,1812559918.012,Irkutsk-KinoSat_110508,220.7260000705719
4172,5341,1812559697.286,1812559918.012,Novosib-KinoSat_110508,220.7260000705719
4174,5343,1812559918.012,1812559945.536,Irkutsk-KinoSat_110508,27.5239999294281
4175,5344,1812564362.311,1812564710.247,Anadyr2-KinoSat_110508,347.9359998703003
4176,5345,1812564710.247,1812564719.024,Norilsk-KinoSat_110508,8.776999950408936
4177,5346,1812564710.247,1812564719.024,Anadyr2-KinoSat_110508,8.776999950408936
4178,5350,1812564719.024,1812564855.052,Magadan1-KinoSat_110508,136.02800011634827
4179,5351,1812564719.024,1812564855.052,Norilsk-KinoSat_110508,136.02800011634827
4180,5352,1812564719.024,1812564855.052,Magadan2-KinoSat_110508,136.02800011634827
4181,5353,1812564719.024,1812564855.052,Anadyr2-KinoSat_110508,136.02800011634827
4186,5363,1812564855.052,1812564926.311,Murmansk2-KinoSat_110508,71.2590000629425
4185,5362,1812564855.052,1812564926.311,Anadyr2-KinoSat_110508,71.2590000629425
4187,5364,1812564855.052,1812564926.311,Murmansk1-KinoSat_110508,71.2590000629425
4183,5360,1812564855.052,1812564926.311,Norilsk-KinoSat_110508,71.2590000629425
4182,5359,1812564855.052,1812564926.311,Magadan1-KinoSat_110508,71.2590000629425
4184,5361,1812564855.052,1812564926.311,Magadan2-KinoSat_110508,71.2590000629425
4192,5369,1812564926.311,1812564937.295,Murmansk1-KinoSat_110508,10.983999967575073
4191,5368,1812564926.311,1812564937.295,Murmansk2-KinoSat_110508,10.983999967575073
4188,5365,1812564926.311,1812564937.295,Magadan1-KinoSat_110508,10.983999967575073
4189,5366,1812564926.311,1812564937.295,Norilsk-KinoSat_110508,10.983999967575073
4190,5367,1812564926.311,1812564937.295,Magadan2-KinoSat_110508,10.983999967575073
4193,5370,1812564937.295,1812564962.355,Magadan1-KinoSat_110508,25.05999994277954
4194,5371,1812564937.295,1812564962.355,Norilsk-KinoSat_110508,25.05999994277954
4195,5372,1812564937.295,1812564962.355,Novosib-KinoSat_110508,25.05999994277954
4196,5373,1812564937.295,1812564962.355,Magadan2-KinoSat_110508,25.05999994277954
4197,5374,1812564937.295,1812564962.355,Murmansk2-KinoSat_110508,25.05999994277954
4198,5375,1812564937.295,1812564962.355,Murmansk1-KinoSat_110508,25.05999994277954
4202,5384,1812564962.355,1812564973.798,Murmansk1-KinoSat_110508,11.443000078201294
4201,5383,1812564962.355,1812564973.798,Murmansk2-KinoSat_110508,11.443000078201294
4200,5382,1812564962.355,1812564973.798,Novosib-KinoSat_110508,11.443000078201294
4199,5381,1812564962.355,1812564973.798,Norilsk-KinoSat_110508,11.443000078201294
4203,5385,1812564973.798,1812565157.571,Norilsk-KinoSat_110508,183.77300000190735
4204,5386,1812564973.798,1812565157.571,Novosib-KinoSat_110508,183.77300000190735
4205,5387,1812564973.798,1812565157.571,Murmansk2-KinoSat_110508,183.77300000190735
4206,5388,1812564973.798,1812565157.571,Murmansk1-KinoSat_110508,183.77300000190735
4207,5389,1812564973.798,1812565157.571,Irkutsk-KinoSat_110508,183.77300000190735
4213,5395,1812565157.571,1812565368.457,Irkutsk-KinoSat_110508,210.885999917984
4211,5393,1812565157.571,1812565368.457,Murmansk2-KinoSat_110508,210.885999917984
4212,5394,1812565157.571,1812565368.457,Murmansk1-KinoSat_110508,210.885999917984
4209,5391,1812565157.571,1812565368.457,Novosib-KinoSat_110508,210.885999917984
4208,5390,1812565157.571,1812565368.457,Norilsk-KinoSat_110508,210.885999917984
4210,5392,1812565157.571,1812565368.457,Moscow-KinoSat_110508,210.885999917984
4214,5401,1812565368.457,1812565486.463,Norilsk-KinoSat_110508,118.00600004196167
4215,5402,1812565368.457,1812565486.463,Novosib-KinoSat_110508,118.00600004196167
4216,5403,1812565368.457,1812565486.463,Moscow-KinoSat_110508,118.00600004196167
4217,5404,1812565368.457,1812565486.463,Irkutsk-KinoSat_110508,118.00600004196167
4218,5405,1812565486.463,1812565522.392,Novosib-KinoSat_110508,35.92899990081787
4219,5406,1812565486.463,1812565522.392,Moscow-KinoSat_110508,35.92899990081787
4220,5407,1812565486.463,1812565522.392,Irkutsk-KinoSat_110508,35.92899990081787
4222,5409,1812565522.392,1812565539.75,Irkutsk-KinoSat_110508,17.35800004005432
4221,5408,1812565522.392,1812565539.75,Novosib-KinoSat_110508,17.35800004005432
4223,5410,1812565539.75,1812565697.093,Novosib-KinoSat_110508,157.34299993515015
4224,5411,1812569965.988,1812570275.763,Anadyr2-KinoSat_110508,309.77500009536743
4225,5414,1812570275.763,1812570458.272,Magadan1-KinoSat_110508,182.5090000629425
4226,5415,1812570275.763,1812570458.272,Magadan2-KinoSat_110508,182.5090000629425
4227,5416,1812570275.763,1812570458.272,Anadyr2-KinoSat_110508,182.5090000629425
4228,5417,1812570458.272,1812570598.45,Magadan1-KinoSat_110508,140.17799997329712
4229,5418,1812570458.272,1812570598.45,Norilsk-KinoSat_110508,140.17799997329712
4230,5419,1812570458.272,1812570598.45,Magadan2-KinoSat_110508,140.17799997329712
4231,5420,1812570458.272,1812570598.45,Anadyr2-KinoSat_110508,140.17799997329712
4237,5431,1812570598.45,1812570617.864,Murmansk2-KinoSat_110508,19.414000034332275
4235,5429,1812570598.45,1812570617.864,Anadyr2-KinoSat_110508,19.414000034332275
4236,5430,1812570598.45,1812570617.864,Murmansk1-KinoSat_110508,19.414000034332275
4233,5427,1812570598.45,1812570617.864,Norilsk-KinoSat_110508,19.414000034332275
4234,5428,1812570598.45,1812570617.864,Magadan2-KinoSat_110508,19.414000034332275
4232,5426,1812570598.45,1812570617.864,Magadan1-KinoSat_110508,19.414000034332275
4238,5437,1812570617.864,1812570653.34,Norilsk-KinoSat_110508,35.47599983215332
4239,5438,1812570617.864,1812570653.34,Anadyr2-KinoSat_110508,35.47599983215332
4240,5439,1812570617.864,1812570653.34,Murmansk1-KinoSat_110508,35.47599983215332
4241,5440,1812570617.864,1812570653.34,Murmansk2-KinoSat_110508,35.47599983215332
4242,5441,1812570653.34,1812570717.991,Norilsk-KinoSat_110508,64.65100002288818
4243,5442,1812570653.34,1812570717.991,Murmansk1-KinoSat_110508,64.65100002288818
4244,5443,1812570653.34,1812570717.991,Murmansk2-KinoSat_110508,64.65100002288818
4247,5446,1812570717.991,1812570801.486,Murmansk1-KinoSat_110508,83.49500012397766
4248,5447,1812570717.991,1812570801.486,Murmansk2-KinoSat_110508,83.49500012397766
4246,5445,1812570717.991,1812570801.486,Novosib-KinoSat_110508,83.49500012397766
4245,5444,1812570717.991,1812570801.486,Norilsk-KinoSat_110508,83.49500012397766
4249,5448,1812570801.486,1812571192.214,Norilsk-KinoSat_110508,390.7279999256134
4250,5449,1812570801.486,1812571192.214,Novosib-KinoSat_110508,390.7279999256134
4251,5450,1812570801.486,1812571192.214,Moscow-KinoSat_110508,390.7279999256134
4252,5451,1812570801.486,1812571192.214,Murmansk1-KinoSat_110508,390.7279999256134
4253,5452,1812570801.486,1812571192.214,Murmansk2-KinoSat_110508,390.7279999256134
4254,5453,1812571192.214,1812571299.449,Novosib-KinoSat_110508,107.23499989509583
4255,5454,1812571192.214,1812571299.449,Moscow-KinoSat_110508,107.23499989509583
4256,5455,1812571192.214,1812571299.449,Murmansk1-KinoSat_110508,107.23499989509583
4257,5456,1812571192.214,1812571299.449,Murmansk2-KinoSat_110508,107.23499989509583
4260,5459,1812571299.449,1812571317.405,Murmansk2-KinoSat_110508,17.956000089645386
4258,5457,1812571299.449,1812571317.405,Moscow-KinoSat_110508,17.956000089645386
4259,5458,1812571299.449,1812571317.405,Murmansk1-KinoSat_110508,17.956000089645386
4261,5462,1812571317.405,1812571541.172,Moscow-KinoSat_110508,223.76699995994568
4262,5463,1812575635.026,1812575785.772,Anadyr2-KinoSat_110508,150.7460000514984
4263,5466,1812575785.772,1812576180.445,Magadan1-KinoSat_110508,394.6729998588562
4264,5467,1812575785.772,1812576180.445,Magadan2-KinoSat_110508,394.6729998588562
4265,5468,1812575785.772,1812576180.445,Anadyr2-KinoSat_110508,394.6729998588562
4269,5472,1812576180.445,1812576356.393,Anadyr2-KinoSat_110508,175.94799995422363
4266,5469,1812576180.445,1812576356.393,Magadan1-KinoSat_110508,175.94799995422363
4267,5470,1812576180.445,1812576356.393,Norilsk-KinoSat_110508,175.94799995422363
4268,5471,1812576180.445,1812576356.393,Magadan2-KinoSat_110508,175.94799995422363
4275,5483,1812576356.393,1812576375.375,Murmansk1-KinoSat_110508,18.98200011253357
4274,5482,1812576356.393,1812576375.375,Murmansk2-KinoSat_110508,18.98200011253357
4273,5481,1812576356.393,1812576375.375,Anadyr2-KinoSat_110508,18.98200011253357
4271,5479,1812576356.393,1812576375.375,Norilsk-KinoSat_110508,18.98200011253357
4270,5478,1812576356.393,1812576375.375,Magadan1-KinoSat_110508,18.98200011253357
4272,5480,1812576356.393,1812576375.375,Magadan2-KinoSat_110508,18.98200011253357
4278,5491,1812576375.375,1812576405.296,Murmansk2-KinoSat_110508,29.921000003814697
4276,5489,1812576375.375,1812576405.296,Norilsk-KinoSat_110508,29.921000003814697
4277,5490,1812576375.375,1812576405.296,Anadyr2-KinoSat_110508,29.921000003814697
4279,5492,1812576375.375,1812576405.296,Murmansk1-KinoSat_110508,29.921000003814697
4281,5494,1812576405.296,1812576550.166,Murmansk2-KinoSat_110508,144.86999988555908
4280,5493,1812576405.296,1812576550.166,Norilsk-KinoSat_110508,144.86999988555908
4282,5495,1812576405.296,1812576550.166,Murmansk1-KinoSat_110508,144.86999988555908
4286,5499,1812576550.166,1812576600.09,Murmansk1-KinoSat_110508,49.92400002479553
4285,5498,1812576550.166,1812576600.09,Murmansk2-KinoSat_110508,49.92400002479553
4284,5497,1812576550.166,1812576600.09,Moscow-KinoSat_110508,49.92400002479553
4283,5496,1812576550.166,1812576600.09,Norilsk-KinoSat_110508,49.92400002479553
4287,5500,1812576600.09,1812576671.713,Norilsk-KinoSat_110508,71.6230001449585
4288,5501,1812576600.09,1812576671.713,Novosib-KinoSat_110508,71.6230001449585
4289,5502,1812576600.09,1812576671.713,Moscow-KinoSat_110508,71.6230001449585
4290,5503,1812576600.09,1812576671.713,Murmansk2-KinoSat_110508,71.6230001449585
4291,5504,1812576600.09,1812576671.713,Murmansk1-KinoSat_110508,71.6230001449585
4292,5505,1812576671.713,1812576851.798,Norilsk-KinoSat_110508,180.08500003814697
4293,5506,1812576671.713,1812576851.798,Moscow-KinoSat_110508,180.08500003814697
4294,5507,1812576671.713,1812576851.798,Murmansk2-KinoSat_110508,180.08500003814697
4295,5508,1812576671.713,1812576851.798,Murmansk1-KinoSat_110508,180.08500003814697
4297,5510,1812576851.798,1812577133.479,Murmansk2-KinoSat_110508,281.68099999427795
4298,5511,1812576851.798,1812577133.479,Murmansk1-KinoSat_110508,281.68099999427795
4296,5509,1812576851.798,1812577133.479,Moscow-KinoSat_110508,281.68099999427795
4299,5514,1812577133.479,1812577301.232,Moscow-KinoSat_110508,167.75300002098083
4300,5516,1812581392.657,1812581414.812,Magadan1-KinoSat_110508,22.15499997138977
4301,5517,1812581392.657,1812581414.812,Magadan2-KinoSat_110508,22.15499997138977
4302,5518,1812581414.812,1812581863.662,Magadan1-KinoSat_110508,448.84999990463257
4303,5519,1812581414.812,1812581863.662,Anadyr2-KinoSat_110508,448.84999990463257
4304,5520,1812581414.812,1812581863.662,Magadan2-KinoSat_110508,448.84999990463257
4305,5521,1812581863.662,1812582108.567,Magadan1-KinoSat_110508,244.90499997138977
4306,5522,1812581863.662,1812582108.567,Norilsk-KinoSat_110508,244.90499997138977
4307,5523,1812581863.662,1812582108.567,Anadyr2-KinoSat_110508,244.90499997138977
4308,5524,1812581863.662,1812582108.567,Magadan2-KinoSat_110508,244.90499997138977
4313,5534,1812582108.567,1812582141.142,Murmansk1-KinoSat_110508,32.575000047683716
4314,5535,1812582108.567,1812582141.142,Murmansk2-KinoSat_110508,32.575000047683716
4312,5533,1812582108.567,1812582141.142,Magadan2-KinoSat_110508,32.575000047683716
4309,5530,1812582108.567,1812582141.142,Magadan1-KinoSat_110508,32.575000047683716
